collision-id,report-number,report-version,is-preliminary,ncic-code,crash-date-time,crash-time-description,beat,city-id,city-code,city-name,county-code,city-is-active,city-is-incorporated,collision-type-code,collision-type-description,collision-type-other-desc,day-of-week,dispatch-notified,has-photographs,hit-run,is-attachments-mailed,is-deleted,is-highway-related,is-tow-away,judicial-district,motor-vehicle-involved-with-code,motor-vehicle-involved-with-desc,motor-vehicle-involved-with-other-desc,number-injured,number-killed,lighting-code,lighting-description,latitude,longitude,milepost-direction,milepost-distance,milepost-marker,milepost-unit-of-measure,pedestrian-action-code,pedestrian-action-desc,prepared-date,primary-collision-factor-code,primary-collision-factor-description,primary-collision-factor-is-cited,primary-collision-party-number,primary-road,reporting-district,reporting-district-code,reviewed-date,roadway-surface-code,secondary-direction,secondary-distance,secondary-road,secondary-unit-of-measure,sketch-desc,traffic-control-device-code,created-date,modified-date,is-county-road,is-freeway,chp-555-version,is-additonal-object-struck,notification-date,notification-time-description,has-digital-media-files,evidence-number,is-location-refer-to-narrative,is-aoi-one-same-as-location
48464,9335-2015-0948,1,False,9335,11/2/2015 9:30:00 AM,930,82,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Monday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.824571,-122.315599,,,,,A,NO PEDESTRIANS INVOLVED,11/2/2015 12:00:00 AM,B,UNSAFE MERGE,,,I-80 W/B,,,11/10/2015 11:34:04 PM,A,W,500.0,SFOBB TOLL PLAZA,F,,D,11/10/2015 11:34:49 PM,11/10/2015 11:34:49 PM,,,2,,,,,,,
48402,9370-2015-1219,1,False,9370,10/26/2015 4:55:00 PM,1655,177,14,109,Oakland,1,True,True,C,REAR END,,Monday,NotApplicable,False,F,,False,True,False,OAKLAND SUPERIOR,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,37.4759,-122.1643,,,,,A,NO PEDESTRIANS INVOLVED,10/26/2015 12:00:00 AM,A,22350,False,1,I-880 S/B,,,11/10/2015 5:10:53 PM,A,N,50.0,JEFFERSON ST.,F,,D,11/10/2015 5:12:46 PM,11/10/2015 5:12:46 PM,,,2,,,,,,,
48394,9370-2015-1068,1,False,9370,10/22/2015 10:50:00 AM,1050,25,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Thursday,Yes,False,,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,37.83034,-122.26701,,,,,A,NO PEDESTRIANS INVOLVED,10/22/2015 12:00:00 AM,A,22107,False,2,SR-24 W/B,,,11/10/2015 4:59:39 PM,A,E,1500.0,40th St,F,,D,11/10/2015 5:00:29 PM,11/10/2015 5:00:29 PM,,,2,,,,,,,
48341,9370-2015-1206,1,False,9370,10/26/2015 8:15:00 AM,815,98,14,109,Oakland,1,True,True,E,HIT OBJECT,,Monday,Yes,False,,,False,True,True,OAKLAND SUPERIOR,I,FIXED OBJECT,CONCRETE WALL,1,0,A,DAYLIGHT,37.8231,-122.26362,,,,,A,NO PEDESTRIANS INVOLVED,10/26/2015 12:00:00 AM,A,22107,False,1,I-980 E/B TO I-580 E/B,,,11/10/2015 4:15:51 PM,A,E,74.0,TELEGRAPH AVE.,F,,D,11/10/2015 4:18:33 PM,11/10/2015 4:18:33 PM,,,2,,,,,,,
48050,9370-2015-1084,1,False,9370,10/24/2015 1:49:00 AM,149,176,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Saturday,NotApplicable,False,M,,False,True,True,OAKLAND SUPERIOR,C,OTHER MOTOR VEHICLE,,0,0,D,DARK-NO STREET LIGHTS,37.7364,-122.1925,,,,,A,NO PEDESTRIANS INVOLVED,10/24/2015 12:00:00 AM,A,21658(a) VC,False,1,I-880 N/B,,,11/10/2015 1:04:04 PM,A,N,1990.0,98th Ave,F,,D,11/10/2015 1:04:51 PM,11/10/2015 1:04:51 PM,,,2,,,,,,,
48026,9370-2015-1110,1,False,9370,10/24/2015 12:10:00 AM,10,8,14,109,Oakland,1,True,True,C,REAR END,,Saturday,Yes,False,,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,C,DARK-STREET LIGHTS,37.824888,-122.31352,,,,,A,NO PEDESTRIANS INVOLVED,10/24/2015 12:00:00 AM,A,23152(a),True,1,I-80 W/B,,,11/10/2015 12:42:38 PM,A,E,400.0,the bay bridge toll plaza,F,,D,11/10/2015 12:43:32 PM,11/10/2015 12:43:32 PM,,,2,,,,,,,
47971,9370-2015-1082,1,False,9370,10/24/2015 4:15:00 PM,1615,177,14,109,Oakland,1,True,True,C,REAR END,,Saturday,NotApplicable,False,M,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.7818,-122.239,,,,,A,NO PEDESTRIANS INVOLVED,10/24/2015 12:00:00 AM,A,22350,False,1,I-880 S/B,,,11/10/2015 11:54:06 AM,A,N,1500.0,23rd Avenue O/C,F,,D,11/10/2015 11:55:09 AM,11/10/2015 11:55:09 AM,,,2,,,,,,,
47956,9370-2015-1101,1,False,9370,10/24/2015 9:40:00 AM,940,176,14,109,Oakland,1,True,True,C,REAR END,,Saturday,NotApplicable,False,M,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.730858,-122.187108,,,,,A,NO PEDESTRIANS INVOLVED,10/24/2015 12:00:00 AM,A,22350,False,1,I-880 N/B to 98th Ave,,,11/10/2015 11:40:18 AM,A,S,566.0,98th Ave,F,,D,11/10/2015 11:41:12 AM,11/10/2015 11:41:12 AM,,,2,,,,,,,
47543,9370-2015-0611,1,False,9370,9/13/2015 10:15:00 AM,1015,901,14,109,Oakland,1,True,True,C,REAR END,,Sunday,NotApplicable,False,,,False,False,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.7383,-122.1807,,,,,A,NO PEDESTRIANS INVOLVED,9/13/2015 12:00:00 AM,A,22350,False,1,98th Avenue (800 block),,,11/10/2015 6:58:33 AM,A,N,30.0,Pearmain St,F,,D,11/10/2015 6:59:16 AM,11/10/2015 6:59:16 AM,,,2,,,,,,,
47534,9370-2015-0524,1,False,9370,8/10/2015 6:10:00 AM,610,176,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Monday,NotApplicable,False,M,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.7599,-122.2135,,,,,A,NO PEDESTRIANS INVOLVED,8/10/2015 12:00:00 AM,A,21658(a),False,1,I-880 S/B,,,11/10/2015 6:44:03 AM,A,N,0.5,66th Ave.,M,,D,11/10/2015 6:45:15 AM,11/10/2015 6:45:15 AM,,,2,,,,,,,
47520,9370-2015-1166,1,False,9370,7/2/2015 6:00:00 PM,1800,98,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Thursday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.798973,-122.276849,,,,,A,NO PEDESTRIANS INVOLVED,7/2/2015 12:00:00 AM,A,22107,False,1,I-980 WB TO I-880 SB,,,11/10/2015 6:28:13 AM,A,E,0.47,JACKSON ST.,M,,D,11/10/2015 6:29:21 AM,11/10/2015 6:29:21 AM,,,2,,,,,,,
47417,9370-2015-1078,1,False,9370,10/22/2015 10:50:00 PM,2250,53,14,109,Oakland,1,True,True,C,REAR END,,Thursday,Yes,False,M,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,D,DARK-NO STREET LIGHTS,37.475328,-122.125693,,,,,A,NO PEDESTRIANS INVOLVED,10/22/2015 12:00:00 AM,A,23152(a),False,1,I-580 W/B,,,11/9/2015 5:32:00 PM,A,E,310.0,Fruitvale Ave,F,,D,11/9/2015 5:32:57 PM,11/9/2015 5:32:57 PM,,,2,,,,,,,
47015,9335-2015-0921,1,False,9335,10/30/2015 8:07:00 AM,807,82,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Friday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,,,W,1600.0,80 ALA 1.989,F,A,NO PEDESTRIANS INVOLVED,10/30/2015 12:00:00 AM,B,UNSAFE MERGE,,2,I-80 W/B,,,11/9/2015 11:45:01 AM,A,W,1600.0,SFOBB TOLL PLAZA,F,,D,11/9/2015 11:51:34 AM,11/9/2015 11:51:34 AM,,,2,,,,,,,
46228,9370-2015-1072,1,False,9370,10/23/2015 7:05:00 AM,705,53,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Friday,Yes,False,,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,1,0,B,DUSK-DAWN,37.47296,-122.12955,,,,,A,NO PEDESTRIANS INVOLVED,10/23/2015 12:00:00 AM,A,21658(a),False,,I-580 W/B,,,11/6/2015 2:36:29 PM,A,E,260.0,35th Ave,F,,D,11/6/2015 2:37:17 PM,11/6/2015 2:37:17 PM,,,2,,,,,,,
46217,9370-2015-1085,1,False,9370,10/23/2015 11:58:00 PM,2358,176,14,109,Oakland,1,True,True,E,HIT OBJECT,,Friday,NotApplicable,False,M,,False,True,True,Oakland Superior,I,FIXED OBJECT,DIRT EMBANKMENT,0,0,D,DARK-NO STREET LIGHTS,37.743961,-122.199684,,,,,A,NO PEDESTRIANS INVOLVED,10/23/2015 12:00:00 AM,A,22107 VC,False,1,I-880 S/B,,,11/6/2015 2:12:10 PM,A,N,1478.0,Hegenberger Road,F,,D,11/6/2015 2:12:54 PM,11/6/2015 2:12:54 PM,,,2,,,,,,,
46206,9370-2015-1074,1,False,9370,10/23/2015 8:20:00 AM,820,901,14,109,Oakland,1,True,True,D,BROADSIDE,,Friday,Yes,True,,,False,False,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,2,0,A,DAYLIGHT,37.473775,-122.142987,,,,,A,NO PEDESTRIANS INVOLVED,10/23/2015 12:00:00 AM,A,21802(a),False,1,13th Avenue (2000) block,,,11/6/2015 1:59:34 PM,A,,,East 20th street,,,A,11/6/2015 2:01:04 PM,11/6/2015 2:01:04 PM,,,2,,,,,,,
45815,9370-2015-1236,1,False,9370,9/8/2015 3:45:00 PM,1545,13,14,109,Oakland,1,True,True,A,HEAD-ON,,Tuesday,NotApplicable,False,M,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,37.470621,-122.104466,,,,,A,NO PEDESTRIANS INVOLVED,9/8/2015 12:00:00 AM,A,22350,False,2,SR-13 S/B,,,11/5/2015 5:52:31 PM,A,N,154.0,Calaveras Avenue,F,,D,11/5/2015 5:53:29 PM,11/5/2015 5:53:29 PM,,,2,,,,,,,
45801,9370-2015-1129,1,False,9370,10/28/2015 5:02:00 AM,502,176,14,109,Oakland,1,True,True,E,HIT OBJECT,,Wednesday,Yes,False,,,False,True,True,Oakland Superior,I,FIXED OBJECT,CONCRETE WALL,2,0,C,DARK-STREET LIGHTS,37.46567,-122.131272,,,,,A,NO PEDESTRIANS INVOLVED,10/28/2015 12:00:00 AM,A,22107,False,1,I-880 N/B,,,11/5/2015 5:21:18 PM,A,S,12.0,High St,F,,D,11/5/2015 5:22:07 PM,11/5/2015 5:22:07 PM,,,2,,,,,,,
45744,9370-2015-1083,1,False,9370,10/23/2015 8:55:00 PM,2055,8,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Friday,NotApplicable,False,M,,False,True,False,OAKLAND SUPERIOR,C,OTHER MOTOR VEHICLE,,0,0,C,DARK-STREET LIGHTS,37.8251,-122.3049,,,,,A,NO PEDESTRIANS INVOLVED,10/23/2015 12:00:00 AM,A,21658(a) VC,False,1,I-80 E/B,,,11/5/2015 4:23:12 PM,A,E,1320.0,I-80 W/B TO GRAND AVENUE,F,,D,11/5/2015 4:24:44 PM,11/5/2015 4:24:44 PM,,,2,,,,,,,
45699,9370-2015-1092,1,False,9370,10/23/2015 7:35:00 AM,735,178,14,109,Oakland,1,True,True,C,REAR END,,Friday,NotApplicable,False,M,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.825598,-122.308646,,,,,A,NO PEDESTRIANS INVOLVED,10/23/2015 12:00:00 AM,A,22350,False,1,I-880 N/B to I-80 W/B,,,11/5/2015 3:37:06 PM,A,S,1500.0,SFOBB Toll Plaza,F,,D,11/5/2015 3:38:04 PM,11/5/2015 3:38:04 PM,,,2,,,,,,,
45661,9370-2015-1112,1,False,9370,10/26/2015 6:38:00 PM,1838,55,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Monday,NotApplicable,False,,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,C,DARK-STREET LIGHTS,37.82232,-122.26063,,,,,A,NO PEDESTRIANS INVOLVED,10/26/2015 12:00:00 AM,A,21658(a),False,1,I-580 E/B,,,11/5/2015 3:11:56 PM,A,W,43.0,BROADWAY,F,,D,11/5/2015 3:14:36 PM,11/5/2015 3:14:36 PM,,,2,,,,,,,
45436,9370-2015-1080,1,False,9370,10/23/2015 1:50:00 PM,1350,54,14,109,Oakland,1,True,True,C,REAR END,,Friday,NotApplicable,False,,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.8066,-122.23738,,,,,A,NO PEDESTRIANS INVOLVED,10/23/2015 12:00:00 AM,A,22350,False,1,I-580 W/B (MACARTHUR FREEWAY),,,11/5/2015 12:26:06 PM,A,W,1370.0,Park Blvd,F,,D,11/5/2015 12:26:52 PM,11/5/2015 12:26:52 PM,,,2,,,,,,,
44649,9370-2015-1064,1,False,9370,10/22/2015 9:15:00 AM,915,13,14,109,Oakland,1,True,True,C,REAR END,,Thursday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,37.82008,-122.20596,,,,,A,NO PEDESTRIANS INVOLVED,10/22/2015 12:00:00 AM,A,22350 VC,False,1,SR-13 N/B,,,11/4/2015 1:44:52 PM,A,S,300.0,Park Blvd,F,,D,11/4/2015 1:46:56 PM,11/4/2015 1:46:56 PM,,,2,,,,,,,
44588,9370-2015-1070,1,False,9370,10/22/2015 6:35:00 PM,1835,177,14,109,Oakland,1,True,True,C,REAR END,,Thursday,Yes,False,,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,1,0,B,DUSK-DAWN,37.79646,-122.26987,,,,,A,NO PEDESTRIANS INVOLVED,10/22/2015 12:00:00 AM,A,22350,False,2,I-880 S/B,,,11/4/2015 1:02:18 PM,A,N,380.0,Harrison St,F,,D,11/4/2015 1:03:03 PM,11/4/2015 1:03:03 PM,,,2,,,,,,,
44534,9370-2015-1044,1,False,9370,10/19/2015 4:10:00 PM,1610,901,14,109,Oakland,1,True,True,A,HEAD-ON,,Monday,NotApplicable,False,,,False,False,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.793774,-122.2493,,,,,A,NO PEDESTRIANS INVOLVED,10/19/2015 12:00:00 AM,A,22450(a),False,2,9th avenue (800 block),,,11/4/2015 12:19:05 PM,A,,,E. 15th Street,,,A,11/4/2015 12:20:09 PM,11/4/2015 12:20:09 PM,,,2,,,,,,,
44456,9370-2015-1111,1,False,9370,10/22/2015 7:35:00 AM,735,24,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Thursday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.848779,-122.242164,,,,,A,NO PEDESTRIANS INVOLVED,10/22/2015 12:00:00 AM,B,UNSAFE MERGE,,1,sr-24 e/b from broadway,,,11/4/2015 11:04:56 AM,A,,,Broadway,,,D,11/4/2015 11:06:49 AM,11/4/2015 11:06:49 AM,,,2,,,,,,,
44206,9335-2015-0878,1,False,9335,10/22/2015 8:20:00 PM,2020,82,14,109,Oakland,1,True,True,C,REAR END,,Thursday,Yes,False,,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,C,DARK-STREET LIGHTS,37.819835,-122.345704,,,,,A,NO PEDESTRIANS INVOLVED,10/22/2015 12:00:00 AM,A,23152(a),True,1,I-80 W/B,,,11/4/2015 8:25:55 AM,A,E,500.0,SF COUNTY LINE,F,,D,11/4/2015 8:26:39 AM,11/4/2015 8:26:39 AM,,,2,,,,,,,
44176,9370-2015-1045,1,False,9370,10/21/2015 3:55:00 PM,1555,901,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Wednesday,NotApplicable,False,,,False,False,False,Oakland Superior,E,PARKED MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.78289,-122.21038,,,,,A,NO PEDESTRIANS INVOLVED,10/21/2015 12:00:00 AM,A,22106,False,1,SANTA RITA ST.,,,11/4/2015 8:04:16 AM,A,E,135.0,38TH AVENUE,F,,D,11/4/2015 8:04:51 AM,11/4/2015 8:04:51 AM,,,2,,,,,,,
44167,9370-2015-1034,1,False,9370,10/20/2015 8:00:00 AM,800,8,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Tuesday,NotApplicable,False,,,False,True,False,OAKLAND SUPERIOR,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.4929,-122.1847,,,,,A,NO PEDESTRIANS INVOLVED,10/20/2015 12:00:00 AM,A,21658(a),False,1,I-80 W/B,,,11/4/2015 7:54:38 AM,A,E,150.0,TOLL PLAZA S.F.O.B.B,F,,D,11/4/2015 7:55:16 AM,11/4/2015 7:55:16 AM,,,2,,,,,,,
44116,9370-2015-1212,1,False,9370,9/22/2015 9:45:00 AM,945,8,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Tuesday,NotApplicable,False,M,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.8258,-122.304,,,,,A,NO PEDESTRIANS INVOLVED,9/22/2015 12:00:00 AM,A,21658(a),False,1,I-80 W/B,,,11/4/2015 7:12:39 AM,A,E,750.0,I-880 N/B,F,,D,11/4/2015 7:13:34 AM,11/4/2015 7:13:34 AM,,,2,,,,,,,
44093,9370-2015-0680,1,False,9370,9/19/2015 1:05:00 AM,105,53,14,109,Oakland,1,True,True,C,REAR END,,Saturday,NotApplicable,False,M,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,D,DARK-NO STREET LIGHTS,37.800105,-122.224667,,,,,A,NO PEDESTRIANS INVOLVED,9/19/2015 12:00:00 AM,A,22350,False,1,I-580 W/B,,,11/4/2015 6:46:41 AM,A,W,125.0,Ardley Avenue,F,,D,11/4/2015 6:47:30 AM,11/4/2015 6:47:30 AM,,,2,,,,,,,
44018,9335-2015-0824,1,False,9335,10/20/2015 11:30:00 AM,1130,82,14,109,Oakland,1,True,True,C,REAR END,,Tuesday,Yes,True,M,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.823178,-122.320369,,,,,A,NO PEDESTRIANS INVOLVED,10/20/2015 12:00:00 AM,A,22350,False,1,I-80 W/B,,,11/4/2015 3:06:24 AM,A,W,621.0,SFOBB METERING LIGHTS,F,,D,11/4/2015 3:07:21 AM,11/4/2015 3:07:21 AM,,,2,,,,,,,
44008,9335-2015-0822,1,False,9335,9/9/2015 7:30:00 AM,730,82,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Wednesday,NotApplicable,False,M,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.491643,-122.20877,,,,,A,NO PEDESTRIANS INVOLVED,10/20/2015 12:00:00 AM,A,21658(a),False,1,I-80 W/B,,,11/3/2015 9:12:45 PM,A,E,5280.0,YERBA BUENA ISLAND,F,,D,11/3/2015 9:13:52 PM,11/3/2015 9:13:52 PM,,,2,,,,,,,
43971,9370-2015-1049,2,False,9370,10/21/2015 8:28:00 AM,828,8,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Wednesday,Yes,False,,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,37.825598,-122.300664,,,,,A,NO PEDESTRIANS INVOLVED,10/21/2015 12:00:00 AM,A,21658(a),False,1,I-80 W/B,,,11/6/2015 8:06:43 AM,A,E,2450.0,W. Grand Avenue,F,,D,11/3/2015 5:47:42 PM,11/6/2015 8:06:58 AM,,,2,,,,,,,
43806,9370-2015-1047,1,False,9370,10/21/2015 1:01:00 PM,1301,176,14,109,Oakland,1,True,True,C,REAR END,,Wednesday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.462,-122.1329,,,,,A,NO PEDESTRIANS INVOLVED,10/21/2015 12:00:00 AM,A,21658(a),False,1,I-880 N/B,,,11/3/2015 3:15:37 PM,A,S,950.0,Fruitvale Ave,F,,D,11/3/2015 3:16:15 PM,11/3/2015 3:16:15 PM,,,2,,,,,,,
43784,9370-2015-1054,1,False,9370,10/21/2015 7:20:00 PM,1920,24,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Wednesday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,D,DARK-NO STREET LIGHTS,37.505802,-122.132565,,,,,A,NO PEDESTRIANS INVOLVED,10/21/2015 12:00:00 AM,B,UNSAFE MERGE,,1,SR-24 E/B,,,11/3/2015 3:04:34 PM,A,W,490.0,Kay Ave.,F,,D,11/3/2015 3:05:13 PM,11/3/2015 3:05:13 PM,,,2,,,,,,,
43563,9370-2015-1035,1,False,9370,10/20/2015 7:10:00 AM,710,8,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Tuesday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.4929,-122.1848,,,,,A,NO PEDESTRIANS INVOLVED,10/20/2015 12:00:00 AM,A,21658(a),False,,I-80 W/B,,,11/3/2015 12:51:58 PM,A,E,50.0,TOLL PLAZA AT S.F.O.B.B,F,,D,11/3/2015 12:52:57 PM,11/3/2015 12:52:57 PM,,,2,,,,,,,
43522,9335-2015-0845,1,False,9335,10/21/2015 5:45:00 AM,545,82,14,109,Oakland,1,True,True,C,REAR END,,Wednesday,Yes,False,M,,False,False,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,D,DARK-NO STREET LIGHTS,37.02566,-122.37267,,,,,A,NO PEDESTRIANS INVOLVED,10/21/2015 12:00:00 AM,A,22350VC,False,2,I-80 W/B (SFOBB),,,11/3/2015 12:24:28 PM,A,E,300.0,METERING LIGHTS,F,,D,11/3/2015 12:25:10 PM,11/3/2015 12:25:10 PM,,,2,,,,,,,
43297,9370-2015-0955,1,False,9370,10/3/2015 2:28:00 AM,228,55,14,109,Oakland,1,True,True,C,REAR END,,Saturday,Yes,False,,,False,True,True,Oakland Superior,E,PARKED MOTOR VEHICLE,,1,0,C,DARK-STREET LIGHTS,37.82315,-122.26261,,,,,A,NO PEDESTRIANS INVOLVED,10/3/2015 12:00:00 AM,A,23152(a),True,1,I-580 W/B,,,11/3/2015 9:53:25 AM,A,E,650.0,telegraph avenue,F,,A,11/3/2015 9:54:24 AM,11/3/2015 9:54:24 AM,,,2,,,,,,,
43132,9370-2015-1040,1,True,9370,9/9/2015 3:40:00 PM,1540,52,14,109,Oakland,1,True,True,C,REAR END,,Wednesday,NotApplicable,True,M,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.464076,-122.100373,,,,,A,NO PEDESTRIANS INVOLVED,9/9/2015 12:00:00 AM,A,22350,False,2,I-580 E/B,,,11/3/2015 8:02:08 AM,A,W,1200.0,Edwards Ave,F,,D,11/3/2015 8:03:14 AM,11/3/2015 8:03:14 AM,,,2,,,,,,,
43047,9370-2015-0891,1,False,9370,10/1/2015 8:51:00 AM,851,55,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Thursday,Yes,True,,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,37.8261,-122.2774,,,,,A,NO PEDESTRIANS INVOLVED,10/1/2015 12:00:00 AM,A,22350 VC,False,1,I-580 TO SR-24 E/B,,,11/3/2015 6:27:23 AM,A,W,207.0,40th Street Way,F,REFER TO PAGE FOUR FOR SKETCH,D,11/3/2015 6:28:35 AM,11/3/2015 6:28:35 AM,,,2,,,,,,,
42980,9370-2015-0975,1,False,9370,10/9/2015 4:00:00 PM,1600,53,14,109,Oakland,1,True,True,C,REAR END,,Friday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.79832,-122.21762,,,,,A,NO PEDESTRIANS INVOLVED,10/9/2015 12:00:00 AM,A,22350,False,1,I-580 E/B (MACARTHUR FREEWAY),,,11/2/2015 4:58:33 PM,A,W,100.0,FRUITVALE AVE.,F,,D,11/2/2015 4:59:20 PM,11/2/2015 4:59:20 PM,,,2,,,,,,,
42890,9370-2015-0317,1,False,9370,8/21/2015 5:05:00 PM,1705,53,14,109,Oakland,1,True,True,C,REAR END,,Friday,NotApplicable,False,M,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.794701,-122.206896,,,,,A,NO PEDESTRIANS INVOLVED,8/21/2015 12:00:00 AM,A,22350,False,1,I-580 E/B (MACARTHUR FREEWAY),,,11/2/2015 3:22:47 PM,A,W,1500.0,35th Ave,F,,D,11/2/2015 3:23:28 PM,11/2/2015 3:23:28 PM,,,2,,,,,,,
42847,9370-2015-0443,1,False,9370,8/30/2015 5:25:00 PM,1725,8,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Sunday,NotApplicable,False,M,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.82454,-122.30841,,,,,A,NO PEDESTRIANS INVOLVED,8/30/2015 12:00:00 AM,A,21658(a),False,1,I-80 E/B (EASTSHORE FREEWAY),,,11/2/2015 2:57:24 PM,A,W,300.0,i-880 N/B TO I-80 W/B,F,,D,11/2/2015 2:58:04 PM,11/2/2015 2:58:04 PM,,,2,,,,,,,
42641,9335-2015-0804,1,False,9335,10/19/2015 8:10:00 AM,810,82,14,109,Oakland,1,True,True,E,HIT OBJECT,,Monday,NotApplicable,False,,,False,True,False,Oakland Superior,I,FIXED OBJECT,CONCRETE WALL,2,0,A,DAYLIGHT,37.824488,-122.313678,,,,,A,NO PEDESTRIANS INVOLVED,10/19/2015 12:00:00 AM,A,22107,False,1,I-80 W/B,,,11/2/2015 1:01:51 PM,A,,,SFOBB TOLL PLAZA,,,D,11/2/2015 1:02:26 PM,11/2/2015 1:02:26 PM,,,2,,,,,,,
42592,9370-2015-1158,1,False,9370,8/27/2015 5:40:00 PM,1740,25,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Thursday,NotApplicable,False,M,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.501062,-122.155452,,,,,A,NO PEDESTRIANS INVOLVED,8/27/2015 12:00:00 AM,A,22107,False,1,SR-24 E/B TO 51ST ST,,,11/2/2015 12:31:02 PM,A,W,474.0,51st St,F,,D,11/2/2015 12:31:43 PM,11/2/2015 12:31:43 PM,,,2,,,,,,,
