collision-id,report-number,report-version,is-preliminary,ncic-code,crash-date-time,crash-time-description,beat,city-id,city-code,city-name,county-code,city-is-active,city-is-incorporated,collision-type-code,collision-type-description,collision-type-other-desc,day-of-week,dispatch-notified,has-photographs,hit-run,is-attachments-mailed,is-deleted,is-highway-related,is-tow-away,judicial-district,motor-vehicle-involved-with-code,motor-vehicle-involved-with-desc,motor-vehicle-involved-with-other-desc,number-injured,number-killed,lighting-code,lighting-description,latitude,longitude,milepost-direction,milepost-distance,milepost-marker,milepost-unit-of-measure,pedestrian-action-code,pedestrian-action-desc,prepared-date,primary-collision-factor-code,primary-collision-factor-description,primary-collision-factor-is-cited,primary-collision-party-number,primary-road,reporting-district,reporting-district-code,reviewed-date,roadway-surface-code,secondary-direction,secondary-distance,secondary-road,secondary-unit-of-measure,sketch-desc,traffic-control-device-code,created-date,modified-date,is-county-road,is-freeway,chp-555-version,is-additonal-object-struck,notification-date,notification-time-description,has-digital-media-files,evidence-number,is-location-refer-to-narrative,is-aoi-one-same-as-location
4535404,25-000034,1,False,3300,1/7/2025 6:10:00 PM,1810,A12,14,109,Oakland,1,True,True,H,OTHER,,Tuesday,Yes,True,,,False,False,False,WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,,,C,DARK-STREET LIGHTS,37.78381,-122.23811,,,,,A,NO PEDESTRIANS INVOLVED,,B,,False,1,2200 E 12TH ST,19X,,,A,,,22ND AVE,,,A,1/13/2025 9:40:50 AM,1/13/2025 9:40:50 AM,,,4,,,,,,,
4533612,9345-2025-00086,1,False,9345,1/9/2025 4:59:00 AM,459,904,14,109,Oakland,1,True,True,C,REAR END,,Thursday,NotApplicable,False,M,,False,True,False,EAST COUNTY HALL OF JUSTICE,C,OTHER MOTOR VEHICLE,,0,0,C,DARK-STREET LIGHTS,37.73228,-122.18725,,,,,A,NO PEDESTRIANS INVOLVED,1/9/2025 4:59:00 AM,A,VC 22107,False,1,I-880 NORTHBOUND TO 98TH AVENUE,,,1/10/2025 2:16:42 PM,A,S,34.0,98TH AVENUE,F,,A,1/10/2025 2:16:47 PM,1/10/2025 2:16:47 PM,False,True,4,,1/9/2025 5:00:00 AM,0500,True,01092025-24,,True
4532648,9370-2025-00016,1,False,9370,1/2/2025 5:07:00 AM,507,176,14,109,Oakland,1,True,True,E,HIT OBJECT,,Thursday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,J,OTHER OBJECT,DEBRIS FROM CRASH,0,0,B,DUSK-DAWN,37.74173,-122.197229,,,,,A,NO PEDESTRIANS INVOLVED,1/2/2025 5:07:00 AM,C,,,,I-880 N/B,,,1/10/2025 6:41:04 AM,A,N,300.0,HENGENBERGER ROAD,F,,D,1/10/2025 6:41:08 AM,1/10/2025 6:41:08 AM,False,True,4,,1/2/2025 5:08:00 AM,0508,False,,,True
4532646,9370-2025-00015,1,False,9370,1/2/2025 5:06:00 AM,506,176,14,109,Oakland,1,True,True,A,HEAD-ON,,Thursday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,J,OTHER OBJECT,DEBRIS FROM CRASH,0,0,B,DUSK-DAWN,37.74173,-122.197229,,,,,A,NO PEDESTRIANS INVOLVED,1/2/2025 5:06:00 AM,C,,,,I-880 N/B (NIMITZ FREEWAY),,,1/10/2025 6:39:09 AM,A,N,300.0,HENGEBERGER ROAD,F,,D,1/10/2025 6:39:13 AM,1/10/2025 6:39:13 AM,False,True,4,,1/2/2025 5:10:00 AM,0510,False,,,True
4532617,9370-2025-00002,1,False,9370,1/1/2025 2:40:00 AM,240,054,14,109,Oakland,1,True,True,C,REAR END,,Wednesday,NotApplicable,False,M,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,1,0,C,DARK-STREET LIGHTS,37.804492,-122.233864,,,,,A,NO PEDESTRIANS INVOLVED,1/1/2025 2:40:00 AM,A,VC 22350,False,1,I-580 E/B,,,1/10/2025 6:18:47 AM,A,W,100.0,PARK BOULEVARD,F,,D,1/10/2025 6:18:51 AM,1/10/2025 6:18:51 AM,False,True,4,,1/1/2025 2:45:00 AM,0245,False,,,True
4532611,9370-2025-00001,1,False,9370,1/1/2025 1:19:00 AM,119,055,14,109,Oakland,1,True,True,E,HIT OBJECT,,Wednesday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,I,FIXED OBJECT,METAL IMPACT ATTENUATOR,0,0,C,DARK-STREET LIGHTS,37.826697,-122.287389,,,,,A,NO PEDESTRIANS INVOLVED,1/1/2025 1:19:00 AM,A,VC 23152(a),True,1,I-580 W/B,,,1/10/2025 6:15:42 AM,A,W,823.0,HOLLIS ST,F,,D,1/10/2025 6:15:45 AM,1/10/2025 6:15:45 AM,False,True,4,,1/1/2025 1:21:00 AM,0121,False,,,True
4531564,9370-2025-00050,1,False,9370,1/2/2025 5:30:00 PM,1730,052,14,109,Oakland,1,True,True,C,REAR END,,Thursday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,1,0,D,DARK-NO STREET LIGHTS,37.777881,-122.167861,,,,,A,NO PEDESTRIANS INVOLVED,1/2/2025 5:30:00 PM,A,VC 22350,False,1,I-580 E/B,,,1/9/2025 10:13:06 AM,A,W,1163.0,EDWARDS AVE,F,,D,1/9/2025 10:13:08 AM,1/9/2025 10:13:08 AM,False,True,4,,1/2/2025 5:33:00 PM,1733,False,,,True
4531558,9370-2025-00008,1,False,9370,1/1/2025 10:05:00 PM,2205,053,14,109,Oakland,1,True,True,A,HEAD-ON,,Wednesday,Yes,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,I,FIXED OBJECT,TREE,1,0,D,DARK-NO STREET LIGHTS,37.798571,-122.217385,,,,,A,NO PEDESTRIANS INVOLVED,1/1/2025 10:05:00 PM,A,VC 22107,False,1,I-580 WESTBOUND,,,1/9/2025 10:09:20 AM,A,W,50.0,FRUITVALE AVENUE,F,,D,1/9/2025 10:09:20 AM,1/9/2025 10:09:20 AM,False,True,4,,1/1/2025 10:10:00 PM,2210,False,,,True
4531543,9370-2025-00004,1,False,9370,1/1/2025 7:38:00 AM,738,054,14,109,Oakland,1,True,True,E,HIT OBJECT,,Wednesday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,I,FIXED OBJECT,CENTER DIVIDE,0,0,B,DUSK-DAWN,37.811691,-122.250131,,,,,A,NO PEDESTRIANS INVOLVED,1/1/2025 7:38:00 AM,A,VC 22350,False,1,I-580 W/B,,,1/9/2025 10:02:56 AM,A,W,560.0,GRAND AVE,F,,D,1/9/2025 10:02:59 AM,1/9/2025 10:02:59 AM,False,True,4,,1/1/2025 7:41:00 AM,0741,False,,,True
4531399,9370-2025-00005,1,False,9370,1/1/2025 7:17:00 AM,717,098,14,109,Oakland,1,True,True,E,HIT OBJECT,,Wednesday,NotApplicable,False,M,,False,True,True,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,I,FIXED OBJECT,ATTENUATOR BARRELS,0,0,A,DAYLIGHT,37.821923,-122.269318,,,,,A,NO PEDESTRIANS INVOLVED,1/1/2025 7:17:00 AM,A,VC 22107,False,1,I-980 W/B,,,1/9/2025 9:00:31 AM,A,E,1800.0,27TH STREET,F,,D,1/9/2025 9:00:33 AM,1/9/2025 9:00:33 AM,False,True,4,True,1/1/2025 7:20:00 AM,0720,True,EMBEDDED,,True
4531176,9370-2025-00017,1,False,9370,1/2/2025 3:22:00 PM,1522,054,14,109,Oakland,1,True,True,C,REAR END,,Thursday,Yes,False,F,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,37.809333,-122.244008,,,,,A,NO PEDESTRIANS INVOLVED,1/2/2025 3:22:00 PM,A,VC 22350,False,1,INTERSTATE 580 WB TO LAKESHORE AVENUE,,,1/9/2025 7:21:03 AM,A,E,650.0,LAKESHORE AVENUE,F,,D,1/9/2025 7:21:05 AM,1/9/2025 7:21:05 AM,False,True,4,False,1/2/2025 3:22:00 PM,1522,False,,,True
4530844,9370-2025-00029,1,False,9370,1/4/2025 12:25:00 PM,1225,055,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Saturday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.826735,-122.28834,,,,,A,NO PEDESTRIANS INVOLVED,1/4/2025 12:25:00 PM,A,VC 21658(A),False,1,I-580 W/B TO I-80 E/B,,,1/8/2025 10:50:38 PM,A,W,1500.0,MANDELA PARKWAY,F,,D,1/8/2025 10:50:46 PM,1/8/2025 10:50:46 PM,False,True,4,,1/4/2025 12:31:00 PM,1231,False,,,True
4530843,9370-2025-00019,1,False,9370,1/3/2025 6:25:00 AM,625,053,14,109,Oakland,1,True,True,F,OVERTURNED,,Friday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,I,FIXED OBJECT,CENTER DIVIDER,0,0,B,DUSK-DAWN,37.792406,-122.203501,,,,,A,NO PEDESTRIANS INVOLVED,1/3/2025 6:25:00 AM,A,VC 22350,False,1,I-580 W/B,,,1/8/2025 10:42:09 PM,B,W,57.0,35TH AVE,F,,D,1/8/2025 10:42:09 PM,1/8/2025 10:42:09 PM,False,True,4,,1/3/2025 6:30:00 AM,0630,False,,,True
4525747,9345-2025-00016,1,False,9345,1/3/2025 12:40:00 AM,40,904,14,109,Oakland,1,True,True,E,HIT OBJECT,,Friday,Yes,False,,,False,True,True,EAST COUNTY HALL OF JUSTICE,I,FIXED OBJECT,CONCRETE CURB,0,0,C,DARK-STREET LIGHTS,37.766199,-122.21814,,,,,A,NO PEDESTRIANS INVOLVED,1/3/2025 12:40:00 AM,A,VC 22107,False,1,I-880 N/B TO HIGH ST,,,1/4/2025 9:53:02 AM,A,W,18.0,COLISEUM WAY,F,,A,1/4/2025 9:53:04 AM,1/4/2025 9:53:04 AM,False,True,4,True,1/3/2025 12:40:00 AM,0040,False,,,True
4562990,9370-2025-00350,1,False,9370,2/1/2025 6:30:00 PM,1830,055,14,109,Oakland,1,True,True,C,REAR END,,Saturday,Yes,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,1,0,D,DARK-NO STREET LIGHTS,37.826453,-122.287543,,,,,A,NO PEDESTRIANS INVOLVED,2/1/2025 6:30:00 PM,A,VC 22350,False,1,I-580 E/B,,,2/3/2025 6:00:54 PM,B,W,894.0,HOLLIS STREET,F,,D,2/3/2025 6:00:58 PM,2/3/2025 6:00:58 PM,False,True,4,,2/1/2025 6:35:00 PM,1835,False,,,True
4562980,9370-2025-00348,1,False,9370,2/1/2025 2:35:00 PM,1435,052,14,109,Oakland,1,True,True,F,OVERTURNED,,Saturday,NotApplicable,False,,,False,True,True,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,I,FIXED OBJECT,CONCRETE BARRIER WALL,1,0,A,DAYLIGHT,37.779488,-122.170693,,,,,A,NO PEDESTRIANS INVOLVED,2/1/2025 2:35:00 PM,A,VC 22350,False,1,I-580 W/B,,,2/3/2025 5:44:56 PM,B,E,908.0,KUHNLE AVENUE,F,,D,2/3/2025 5:44:58 PM,2/3/2025 5:44:58 PM,False,True,4,,2/1/2025 2:42:00 PM,1442,False,,,True
4562979,9370-2025-00345,1,False,9370,2/1/2025 1:40:00 PM,1340,176,14,109,Oakland,1,True,True,E,HIT OBJECT,,Saturday,NotApplicable,False,,,False,True,True,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,I,FIXED OBJECT,CONCRETE WALL,0,0,A,DAYLIGHT,37.766992,-122.219716,,,,,A,NO PEDESTRIANS INVOLVED,2/1/2025 1:40:00 PM,A,VC 22350,False,1,I-880 S/B,,,2/3/2025 5:42:52 PM,B,S,400.0,HIGH STREET,F,,D,2/3/2025 5:42:54 PM,2/3/2025 5:42:54 PM,False,True,4,False,2/1/2025 1:45:00 PM,1345,False,,,True
4562976,9370-2025-00343,1,False,9370,2/1/2025 1:00:00 PM,1300,053,14,109,Oakland,1,True,True,C,REAR END,,Saturday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,37.798904,-122.219217,,,,,A,NO PEDESTRIANS INVOLVED,2/1/2025 1:00:00 PM,D,,,,I-580 W/B,,,2/3/2025 5:30:28 PM,B,W,500.0,FRUITVALE AVE,F,,D,2/3/2025 5:30:31 PM,2/3/2025 5:30:31 PM,False,True,4,,2/1/2025 1:07:00 PM,1307,False,,,True
4562949,9370-2025-00332,1,False,9370,2/1/2025 3:10:00 AM,310,008,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Saturday,NotApplicable,False,,,False,True,True,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,0,0,D,DARK-NO STREET LIGHTS,37.829102,-122.294271,,,,,A,NO PEDESTRIANS INVOLVED,2/1/2025 3:10:00 AM,A,VC 22107,False,1,I-80 W/B,,,2/3/2025 4:26:50 PM,B,W,3270.0,WEST GRAND AVENUE,F,,D,2/3/2025 4:26:53 PM,2/3/2025 4:26:53 PM,False,True,4,,2/1/2025 3:13:00 AM,0313,False,,,True
4562946,9370-2025-00334,1,False,9370,2/1/2025 2:30:00 AM,230,098,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Saturday,NotApplicable,False,M,,False,True,True,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,1,0,B,DUSK-DAWN,37.815542,-122.270487,,,,,B,CROSSING IN CROSS WALK AT INTERSECTION,2/1/2025 2:30:00 AM,A,VC 22350,False,1,I-980 E/B,,,2/3/2025 4:16:04 PM,B,W,230.0,27TH ST,F,,D,2/3/2025 4:16:07 PM,2/3/2025 4:16:07 PM,False,True,4,,2/1/2025 2:37:00 AM,0237,False,,,True
4562943,9370-2025-00336,1,False,9370,2/1/2025 1:06:00 AM,106,013,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Saturday,NotApplicable,False,M,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,0,0,D,DARK-NO STREET LIGHTS,37.826324,-122.211034,,,,,A,NO PEDESTRIANS INVOLVED,2/1/2025 1:06:00 AM,A,VC 22107,False,1,SR-13 N/B,,,2/3/2025 4:11:57 PM,B,N,1900.0,PARK BLVD,F,,D,2/3/2025 4:11:59 PM,2/3/2025 4:11:59 PM,False,True,4,,2/1/2025 1:08:00 AM,0108,False,,,True
4562927,9370-2025-00331,1,False,9370,1/31/2025 10:25:00 PM,2225,008,14,109,Oakland,1,True,True,E,HIT OBJECT,,Friday,NotApplicable,False,,,False,True,True,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,I,FIXED OBJECT,CONCRETE BARRIER WALL,1,0,D,DARK-NO STREET LIGHTS,37.829767,-122.293785,,,,,A,NO PEDESTRIANS INVOLVED,1/31/2025 10:25:00 PM,A,VC 22107,False,1,I-80 W/B,,,2/3/2025 3:52:53 PM,B,W,3015.0,POWELL ST,F,,D,2/3/2025 3:52:54 PM,2/3/2025 3:52:54 PM,False,True,4,,1/31/2025 10:30:00 PM,2230,False,,,True
4562919,9370-2025-00330,1,False,9370,1/31/2025 10:10:00 PM,2210,008,14,109,Oakland,1,True,True,E,HIT OBJECT,,Friday,NotApplicable,False,,,False,True,True,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,I,FIXED OBJECT,GUARDRAIL,0,0,D,DARK-NO STREET LIGHTS,37.829207,-122.294145,,,,,A,NO PEDESTRIANS INVOLVED,1/31/2025 10:10:00 PM,A,VC 22350,False,1,I-80 W/B,,,2/3/2025 3:44:07 PM,B,E,3270.0,WEST GRAND AVENUE,F,,D,2/3/2025 3:44:09 PM,2/3/2025 3:44:09 PM,False,True,4,,1/31/2025 10:15:00 PM,2215,False,,,True
4562856,9335-2025-00175,1,False,9335,1/22/2025 9:45:00 PM,2145,082,14,109,Oakland,1,True,True,C,REAR END,,Wednesday,Yes,False,,,False,True,True,ALAMEDA SUPERIOR COURT ALAMEDA,C,OTHER MOTOR VEHICLE,,0,0,C,DARK-STREET LIGHTS,37.819714,-122.346653,,,,,A,NO PEDESTRIANS INVOLVED,1/22/2025 9:45:00 PM,A,VC 22350,False,1,I-80 WB,,,2/3/2025 2:51:06 PM,A,E,4910.0,NORTHGATE ROAD,F,,D,2/3/2025 2:51:08 PM,2/3/2025 2:51:08 PM,False,True,4,,1/22/2025 9:46:00 PM,2146,False,,,True
4562797,9370-2025-00320,1,False,9370,1/31/2025 10:45:00 AM,1045,053,14,109,Oakland,1,True,True,C,REAR END,,Friday,NotApplicable,False,,,False,True,True,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.792019,-122.202958,,,,,A,NO PEDESTRIANS INVOLVED,1/31/2025 10:45:00 AM,A,VC 22350,False,1,I-580 W/B,,,2/3/2025 12:25:58 PM,B,E,70.0,35TH AVE,F,,D,2/3/2025 12:26:00 PM,2/3/2025 12:26:00 PM,False,True,4,,1/31/2025 10:50:00 AM,1050,False,,,True
4562764,9370-2025-00333,1,False,9370,1/31/2025 6:20:00 AM,620,176,14,109,Oakland,1,True,True,C,REAR END,,Friday,NotApplicable,False,,,False,True,True,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,1,0,C,DARK-STREET LIGHTS,37.774175,-122.231275,,,,,A,NO PEDESTRIANS INVOLVED,1/31/2025 6:20:00 AM,A,VC 22350,False,1,I-880 S/B,,,2/3/2025 11:57:11 AM,A,N,3810.0,HIGH ST,F,,D,2/3/2025 11:57:13 AM,2/3/2025 11:57:13 AM,False,True,4,True,1/31/2025 6:23:00 AM,0623,False,,,True
4562746,9370-2025-00254,1,False,9370,1/24/2025 11:55:00 PM,2355,008,14,109,Oakland,1,True,True,A,HEAD-ON,,Friday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,I,FIXED OBJECT,DELINIATOR,0,0,C,DARK-STREET LIGHTS,37.824707,-122.312446,,,,,A,NO PEDESTRIANS INVOLVED,1/24/2025 11:55:00 PM,A,VC 22107,False,1,I-80 W/B,,,2/3/2025 11:41:32 AM,A,W,821.0,WEST GRAND AVENUE OVERCROSSING,F,,D,2/3/2025 11:41:33 AM,2/3/2025 11:41:33 AM,False,True,4,,1/24/2025 11:56:00 PM,2356,False,,,True
4562294,9370-2025-00267,1,False,9370,1/26/2025 11:16:00 AM,1116,008,14,109,Oakland,1,True,True,C,REAR END,,Sunday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.824796,-122.311718,,,,,A,NO PEDESTRIANS INVOLVED,1/26/2025 11:16:00 AM,A,VC 21658(A),True,1,I-80 W/B,,,2/3/2025 8:59:28 AM,A,E,600.0,SAN FRANCISCO-OAKLAND BAY BRIDGE (SFOBB) TOLL PLAZA,F,,D,2/3/2025 8:59:33 AM,2/3/2025 8:59:33 AM,False,True,4,,1/26/2025 11:22:00 AM,1122,True,EMBEDDED,,True
4562042,9370-2025-00266,1,False,9370,1/26/2025 8:42:00 AM,842,176,14,109,Oakland,1,True,True,C,REAR END,,Sunday,Yes,False,M,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.754208,-122.2082,,,,,A,NO PEDESTRIANS INVOLVED,1/26/2025 8:42:00 AM,A,VC 22350,False,1,I-880 N/B,,,2/3/2025 8:30:18 AM,A,N,100.0,66TH AVE,F,,A,2/3/2025 8:30:19 AM,2/3/2025 8:30:19 AM,False,True,4,False,1/26/2025 8:45:00 AM,0845,False,,,True
4562016,9370-2025-00369,1,False,9370,2/2/2025 5:50:00 PM,1750,080,14,109,Oakland,1,True,True,C,REAR END,,Sunday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,0,0,B,DUSK-DAWN,37.836644,-122.296212,,,,,A,NO PEDESTRIANS INVOLVED,2/2/2025 5:50:00 PM,A,VC 22350,False,1,I-80 W/B,,,2/3/2025 8:10:18 AM,B,W,500.0,POWELL STREET,F,,D,2/3/2025 8:10:19 AM,2/3/2025 8:10:19 AM,False,True,4,,2/2/2025 5:58:00 PM,1758,False,,,True
4562013,9370-2025-00365,1,False,9370,2/2/2025 1:20:00 PM,1320,054,14,109,Oakland,1,True,True,E,HIT OBJECT,,Sunday,Yes,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,I,FIXED OBJECT,CONCRETE BARRIER,1,0,A,DAYLIGHT,37.811088,-122.24959,,,,,A,NO PEDESTRIANS INVOLVED,2/2/2025 1:20:00 PM,A,VC 22350,False,1,I-580 W/B,,,2/3/2025 8:07:38 AM,B,E,300.0,GRAND AVENUE,F,,D,2/3/2025 8:07:41 AM,2/3/2025 8:07:41 AM,False,True,4,,2/2/2025 1:24:00 PM,1324,False,,,True
4561976,9370-2025-00269,1,False,9370,1/25/2025 8:15:00 PM,2015,008,14,109,Oakland,1,True,True,C,REAR END,,Saturday,Yes,False,F,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,0,0,C,DARK-STREET LIGHTS,37.82636,-122.300329,,,,,A,NO PEDESTRIANS INVOLVED,1/25/2025 8:15:00 PM,A,VC 22350,False,1,I-580 W/B TO I-80 W/B,,,2/3/2025 7:20:06 AM,A,E,3901.0,SFOBB TOLL PLAZA,F,,D,2/3/2025 7:20:08 AM,2/3/2025 7:20:08 AM,False,True,4,,1/25/2025 8:17:00 PM,2017,False,,,True
4557931,9370-2025-00322,1,False,9370,1/31/2025 2:25:00 PM,1425,176,14,109,Oakland,1,True,True,C,REAR END,,Friday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,37.762773,-122.215808,,,,,A,NO PEDESTRIANS INVOLVED,1/31/2025 2:25:00 PM,A,VC 22350,False,1,I-880 N/B,,,1/31/2025 6:45:08 PM,B,S,2370.0,HIGH STREET,F,,D,1/31/2025 6:45:10 PM,1/31/2025 6:45:10 PM,False,True,4,,1/31/2025 2:27:00 PM,1427,False,,,True
4557862,9370-2025-00193,1,False,9370,1/20/2025 12:59:00 AM,59,008,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Monday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,E,PARKED MOTOR VEHICLE,,0,0,C,DARK-STREET LIGHTS,37.824169,-122.312518,,,,,A,NO PEDESTRIANS INVOLVED,1/20/2025 12:59:00 AM,A,VC 22107,False,1,I-80 E/B,,,1/31/2025 3:48:05 PM,A,E,330.0,SAN FRANCISCO-OAKLAND BAY BRIDGE TOLL PLAZA,F,,D,1/31/2025 3:48:07 PM,1/31/2025 3:48:07 PM,False,True,4,False,1/20/2025 1:00:00 AM,0100,True,EMBEDDED,,True
4557856,9370-2025-00252,1,False,9370,1/24/2025 11:50:00 AM,1150,055,14,109,Oakland,1,True,True,C,REAR END,,Friday,NotApplicable,False,M,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,D,MOTOR VEHICLE ON OTHER ROADWAY,,0,0,A,DAYLIGHT,37.827208,-122.268076,,,,,A,NO PEDESTRIANS INVOLVED,1/24/2025 11:50:00 AM,A,VC 22350,False,1,I-580 E/B,,,1/31/2025 3:39:19 PM,A,E,55.0,WEST MACARTHUR BLVD,F,,D,1/31/2025 3:39:20 PM,1/31/2025 3:39:20 PM,False,True,4,,1/24/2025 11:55:00 AM,1155,False,,,True
4557600,25-000988,1,False,109,1/7/2025 8:40:00 AM,840,25X,14,109,Oakland,1,True,True,D,BROADSIDE,,Tuesday,,,,,False,False,False,,E,PARKED MOTOR VEHICLE,,0,0,A,DAYLIGHT,,,,,,,A,NO PEDESTRIANS INVOLVED,,A,22107,,1,ELINORA AV,2,,,A,S,80.0,FIELDBROOK RD,F,,D,1/31/2025 2:27:15 PM,1/31/2025 2:27:15 PM,,,2,,,,,,,
4557479,25-000569,1,False,109,1/4/2025 1:19:00 PM,1319,30X,14,109,Oakland,1,True,True,A,HEAD-ON,,Saturday,,,,,False,False,False,,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,,,,,,,A,NO PEDESTRIANS INVOLVED,,A,22517,,1,73RD AV,2,,,A,S,10.0,WELD ST,F,,D,1/31/2025 2:27:06 PM,1/31/2025 2:27:06 PM,,,2,,,,,,,
4557423,9370-2025-00316,2,False,9370,1/30/2025 1:00:00 PM,1300,176,14,109,Oakland,1,True,True,C,REAR END,,Thursday,NotApplicable,False,,,False,True,True,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.769605,-122.220981,,,,,A,NO PEDESTRIANS INVOLVED,1/30/2025 1:00:00 PM,A,VC 22350,False,1,I-880 N/B,,,2/3/2025 12:05:22 PM,A,N,450.0,HIGH STREET,F,,D,1/31/2025 2:01:07 PM,2/3/2025 12:05:23 PM,False,True,4,,1/30/2025 1:20:00 PM,1320,False,,,True
4557380,9370-2025-00182,1,False,9370,1/18/2025 1:10:00 PM,1310,025,14,109,Oakland,1,True,True,C,REAR END,,Saturday,NotApplicable,False,,,False,True,False,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.832345,-122.266822,,,,,A,NO PEDESTRIANS INVOLVED,1/18/2025 1:10:00 PM,A,VC 22350,False,1,SR-24 W/B TO I-580 WESTBOUND,,,1/31/2025 1:13:08 PM,A,W,365.0,42ND ST,F,,D,1/31/2025 1:13:10 PM,1/31/2025 1:13:10 PM,False,True,4,,1/18/2025 1:24:00 PM,1324,False,,,True
4557262,9370-2025-00262,1,False,9370,1/25/2025 5:55:00 PM,1755,176,14,109,Oakland,1,True,True,E,HIT OBJECT,,Saturday,NotApplicable,False,,,False,True,True,ALAMEDA SUPERIOR COURT WILEY W. MANUEL COURTHOUSE,I,FIXED OBJECT,CONCRETE CENTER DIVIDE,0,0,D,DARK-NO STREET LIGHTS,37.774279,-122.23121,,,,,A,NO PEDESTRIANS INVOLVED,1/25/2025 5:55:00 PM,C,,,,I-880 S/B,,,1/31/2025 11:21:41 AM,A,N,1035.0,FRUITVALE AVE,F,,D,1/31/2025 11:21:42 AM,1/31/2025 11:21:42 AM,False,True,4,,1/25/2025 6:08:00 PM,1808,False,,,True
